iter	Passed	Remaining
260	1070	3029
261	1074	3025
262	1078	3021
263	1082	3016
264	1085	3011
265	1090	3008
266	1094	3003
267	1098	3000
268	1102	2997
269	1107	2993
270	1111	2989
271	1115	2984
272	1119	2981
273	1123	2977
274	1127	2972
275	1131	2968
276	1135	2964
277	1140	2961
278	1144	2957
279	1148	2954
280	1153	2950
281	1156	2945
282	1161	2941
283	1165	2938
284	1170	2935
285	1174	2931
286	1178	2927
287	1183	2924
288	1187	2922
289	1191	2918
290	1196	2916
291	1201	2913
292	1206	2910
293	1210	2907
294	1215	2905
295	1220	2903
296	1225	2900
297	1230	2899
298	1236	2897
299	1241	2896
300	1246	2895
301	1251	2892
302	1256	2889
303	1260	2886
304	1265	2883
305	1269	2878
306	1273	2875
307	1278	2872
308	1282	2867
309	1286	2864
310	1291	2862
311	1296	2859
312	1302	2858
313	1306	2855
314	1311	2851
315	1315	2848
316	1320	2844
317	1324	2839
318	1328	2836
319	1332	2832
320	1337	2828
321	1341	2825
322	1346	2821
323	1351	2819
324	1355	2815
325	1360	2813
326	1365	2809
327	1369	2806
328	1374	2802
329	1378	2799
330	1383	2796
331	1387	2791
332	1391	2787
333	1396	2784
334	1400	2779
335	1404	2775
336	1408	2771
337	1412	2766
338	1417	2763
339	1422	2760
340	1426	2756
341	1430	2752
342	1434	2747
343	1438	2742
344	1442	2739
345	1446	2734
346	1451	2730
347	1455	2726
348	1460	2724
349	1465	2720
350	1469	2717
351	1474	2713
352	1478	2709
353	1483	2706
354	1488	2703
355	1493	2701
356	1497	2696
357	1501	2692
358	1505	2688
359	1510	2685
360	1514	2680
361	1518	2676
362	1522	2672
363	1527	2668
364	1532	2665
365	1536	2661
366	1540	2656
367	1544	2652
368	1548	2647
369	1552	2642
370	1555	2637
371	1559	2633
372	1563	2628
373	1567	2623
374	1571	2618
375	1575	2613
376	1578	2609
377	1582	2603
378	1586	2598
379	1589	2593
380	1593	2589
381	1597	2584
382	1601	2579
383	1605	2575
384	1609	2570
385	1612	2565
386	1616	2560
387	1620	2556
388	1624	2551
389	1628	2546
390	1632	2542
391	1636	2537
392	1639	2532
393	1643	2527
394	1647	2523
395	1651	2518
396	1655	2514
397	1659	2510
398	1663	2505
399	1667	2501
400	1671	2496
401	1675	2492
402	1680	2489
403	1685	2486
404	1691	2484
405	1697	2483
406	1703	2481
407	1709	2480
408	1715	2478
409	1720	2475
410	1725	2472
411	1729	2468
412	1734	2464
413	1738	2460
414	1742	2455
415	1745	2450
416	1749	2446
417	1754	2443
418	1759	2439
419	1764	2436
420	1769	2433
421	1774	2430
422	1779	2426
423	1784	2423
424	1789	2420
425	1793	2416
426	1798	2413
427	1802	2409
428	1806	2404
